NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN	GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN		156	0.36604097	1.3695784	0.00456621	0.031776614	1.0	1507	tags=22%, list=11%, signal=25%	
GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN	GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN		151	0.3638281	1.3693901	0.011764706	0.0318239	1.0	1303	tags=19%, list=9%, signal=20%	
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP	GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP		182	0.35913217	1.3693869	0.004405286	0.03180309	1.0	1513	tags=25%, list=11%, signal=27%	
GSE29949_MICROGLIA_VS_DC_BRAIN_DN	GSE29949_MICROGLIA_VS_DC_BRAIN_DN		112	0.3741546	1.369322	0.006968641	0.03181544	1.0	1445	tags=16%, list=10%, signal=18%	
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_DN	GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_DN		113	0.37659112	1.3686656	0.022058824	0.032016937	1.0	1627	tags=25%, list=12%, signal=28%	
GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP	GSE4748_LPS_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_UP		138	0.36924538	1.3680967	0.014336918	0.032218464	1.0	1793	tags=21%, list=13%, signal=24%	
GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN	GSE1448_CTRL_VS_ANTI_VALPHA2_DP_THYMOCYTE_DN		135	0.36704668	1.3678705	0.0234375	0.03227089	1.0	1780	tags=24%, list=13%, signal=27%	
GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN	GSE1460_DP_THYMOCYTE_VS_NAIVE_CD4_TCELL_CORD_BLOOD_DN		117	0.3836736	1.3678302	0.019762846	0.03226273	1.0	2435	tags=30%, list=17%, signal=36%	
GSE20366_TREG_VS_TCONV_DN	GSE20366_TREG_VS_TCONV_DN		146	0.3634676	1.3678058	0.015936255	0.032250363	1.0	1487	tags=21%, list=11%, signal=23%	
GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_UP	GSE22140_GERMFREE_VS_SPF_ARTHRITIC_MOUSE_CD4_TCELL_UP		131	0.3687392	1.367716	0.01908397	0.032253947	1.0	1040	tags=19%, list=7%, signal=20%	
GSE27786_CD4_VS_CD8_TCELL_UP	GSE27786_CD4_VS_CD8_TCELL_UP		154	0.364495	1.3676422	0.015564202	0.032264795	1.0	1528	tags=23%, list=11%, signal=25%	
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN	GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN		150	0.3614796	1.366659	0.022900764	0.03256322	1.0	1082	tags=17%, list=8%, signal=19%	
GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN	GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_DN		85	0.3905459	1.3664005	0.023880597	0.03265577	1.0	1547	tags=21%, list=11%, signal=24%	
GSE37301_MULTIPOTENT_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN	GSE37301_MULTIPOTENT_PROGENITOR_VS_GRAN_MONO_PROGENITOR_DN		150	0.36149997	1.3653173	0.004255319	0.033012267	1.0	1706	tags=24%, list=12%, signal=27%	
GSE17721_CTRL_VS_LPS_4H_BMDC_DN	GSE17721_CTRL_VS_LPS_4H_BMDC_DN		127	0.36643505	1.3652917	0.0041841003	0.032996554	1.0	1892	tags=23%, list=13%, signal=26%	
GSE40666_WT_VS_STAT1_KO_CD8_TCELL_UP	GSE40666_WT_VS_STAT1_KO_CD8_TCELL_UP		164	0.3624487	1.3652109	0.003921569	0.03299796	1.0	1423	tags=21%, list=10%, signal=23%	
GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN	GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN		142	0.36592123	1.3651705	0.011857707	0.03298803	1.0	2250	tags=30%, list=16%, signal=35%	
GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_0H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_UP		152	0.36760753	1.3647867	0.011278195	0.03310269	1.0	2202	tags=28%, list=16%, signal=32%	
GSE2706_UNSTIM_VS_8H_R848_DC_UP	GSE2706_UNSTIM_VS_8H_R848_DC_UP		114	0.37392065	1.3646432	0.035971224	0.033121333	1.0	1241	tags=17%, list=9%, signal=18%	
GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_UP	GSE9509_10MIN_VS_30MIN_LPS_STIM_IL10_KO_MACROPHAGE_UP		153	0.36122417	1.3644465	0.016877636	0.033157308	1.0	1941	tags=29%, list=14%, signal=34%	
GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_UP	GSE7831_CPG_VS_INFLUENZA_STIM_PDC_4H_UP		159	0.36038837	1.3639257	0.0038022813	0.033329055	1.0	2187	tags=24%, list=16%, signal=28%	
GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_BASOPHIL_VS_CENT_MEMORY_CD4_TCELL_UP		150	0.36479503	1.3628799	0.008368201	0.033694074	1.0	2505	tags=31%, list=18%, signal=37%	
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN	GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_DN		170	0.361222	1.3621944	0.0040816325	0.033885874	1.0	1793	tags=20%, list=13%, signal=23%	
GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_LIVER_DC_VS_PLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		140	0.36431006	1.3616918	0.01724138	0.034037016	1.0	1169	tags=19%, list=8%, signal=21%	
GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP	GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP		176	0.35245728	1.3608809	0.0125	0.03429089	1.0	2158	tags=22%, list=15%, signal=26%	
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP	GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_UP		132	0.3738007	1.3608444	0.021052632	0.03427575	1.0	1646	tags=18%, list=12%, signal=20%	
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN		142	0.3647146	1.3606665	0.014492754	0.034314606	1.0	1516	tags=23%, list=11%, signal=26%	
GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_DN	GSE3982_EFF_MEMORY_CD4_TCELL_VS_NKCELL_DN		132	0.36860308	1.360524	0.008130081	0.034336366	1.0	1651	tags=23%, list=12%, signal=26%	
GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN	GSE20484_MCSG_VS_CXCL4_MONOCYTE_DERIVED_MACROPHAGE_DN		155	0.36104867	1.3605112	0.007751938	0.03431831	1.0	1693	tags=20%, list=12%, signal=22%	
GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN	GSE19401_UNSTIM_VS_RETINOIC_ACID_AND_PAM2CSK4_STIM_FOLLICULAR_DC_DN		142	0.36251548	1.3598706	0.019455252	0.03456146	1.0	1899	tags=24%, list=13%, signal=27%	
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_UP	PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_UP		204	0.3508337	1.3596598	0.004672897	0.034625698	1.0	1714	tags=24%, list=12%, signal=26%	
GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP	GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP		151	0.3607654	1.3595271	0.023346303	0.034646183	1.0	1042	tags=21%, list=7%, signal=22%	
GSE12366_GC_BCELL_VS_PLASMA_CELL_DN	GSE12366_GC_BCELL_VS_PLASMA_CELL_DN		135	0.3650202	1.3594643	0.007782101	0.034649346	1.0	2116	tags=25%, list=15%, signal=29%	
GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN	GSE12845_IGD_NEG_BLOOD_VS_NAIVE_TONSIL_BCELL_DN		144	0.36889803	1.3590802	0.015384615	0.03476477	1.0	1025	tags=17%, list=7%, signal=18%	
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN	GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN		149	0.3628016	1.359067	0.022813689	0.034743764	1.0	2031	tags=27%, list=14%, signal=31%	
GSE3720_LPS_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP	GSE3720_LPS_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP		95	0.379298	1.3589942	0.030303031	0.03474541	1.0	1947	tags=23%, list=14%, signal=27%	
GSE14769_40MIN_VS_360MIN_LPS_BMDM_DN	GSE14769_40MIN_VS_360MIN_LPS_BMDM_DN		154	0.35991776	1.3587116	0.020661157	0.034826115	1.0	2070	tags=23%, list=15%, signal=26%	
GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	GSE40274_FOXP3_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN		161	0.36067346	1.3585591	0.024193548	0.034851722	1.0	1583	tags=22%, list=11%, signal=25%	
GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP	GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP		132	0.3647942	1.3582324	0.01438849	0.034953684	1.0	980	tags=13%, list=7%, signal=14%	
GSE31082_DP_VS_CD8_SP_THYMOCYTE_DN	GSE31082_DP_VS_CD8_SP_THYMOCYTE_DN		162	0.3519008	1.3581284	0.012605042	0.034969367	1.0	1684	tags=23%, list=12%, signal=26%	
GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP		146	0.36495692	1.3578688	0.007246377	0.035030253	1.0	1848	tags=28%, list=13%, signal=32%	
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN		99	0.385498	1.357633	0.05035971	0.035089802	1.0	2652	tags=31%, list=19%, signal=38%	
GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_UP		149	0.36391506	1.3572314	0.01968504	0.0352039	1.0	1940	tags=27%, list=14%, signal=31%	
GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP	GSE14000_4H_VS_16H_LPS_DC_TRANSLATED_RNA_UP		146	0.35643488	1.3572152	0.003984064	0.03518268	1.0	1863	tags=24%, list=13%, signal=27%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_DN	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_MULTIPOTENT_PROGENITOR_DN		135	0.36625808	1.3568707	0.018518519	0.03531075	1.0	1871	tags=24%, list=13%, signal=27%	
GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP	GSE6259_33D1_POS_VS_DEC205_POS_SPLENIC_DC_UP		136	0.36910298	1.3554717	0.022222223	0.03582494	1.0	1922	tags=26%, list=14%, signal=30%	
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP	GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP		146	0.3623226	1.3547525	0.014134276	0.036099635	1.0	1269	tags=22%, list=9%, signal=24%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_UP	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_180MIN_UP		161	0.35250017	1.3547469	0.015267176	0.036077883	1.0	1909	tags=29%, list=14%, signal=33%	
GSE557_WT_VS_CIITA_KO_DC_UP	GSE557_WT_VS_CIITA_KO_DC_UP		169	0.35658142	1.3545021	0.0039525693	0.03615019	1.0	1393	tags=21%, list=10%, signal=23%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_180MIN_DN		144	0.36440963	1.3541625	0.011952192	0.036247894	1.0	1668	tags=19%, list=12%, signal=21%	
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP	GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP		134	0.36607197	1.3539658	0.024489796	0.036314096	1.0	2923	tags=35%, list=21%, signal=44%	
GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_UP	GSE16385_ROSIGLITAZONE_IL4_VS_IL4_ALONE_STIM_MACROPHAGE_12H_UP		168	0.35812792	1.353407	0.01968504	0.036499593	1.0	1227	tags=18%, list=9%, signal=20%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_52H_UP		130	0.36553013	1.3514835	0.022304833	0.037227694	1.0	1453	tags=22%, list=10%, signal=24%	
GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP	GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_UP		172	0.3489542	1.3510901	0.008230452	0.03735761	1.0	2351	tags=30%, list=17%, signal=36%	
GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	GSE19772_HCMV_INFL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN		167	0.35415196	1.3499826	0.017391304	0.037786547	1.0	1291	tags=22%, list=9%, signal=23%	
GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN	GSE44732_UNSTIM_VS_IL27_STIM_IMATURE_DC_DN		137	0.36519516	1.3498579	0.012448133	0.037798714	1.0	2013	tags=28%, list=14%, signal=32%	
GSE17721_0.5H_VS_24H_LPS_BMDC_DN	GSE17721_0.5H_VS_24H_LPS_BMDC_DN		149	0.359494	1.349644	0.029411765	0.037870534	1.0	1457	tags=19%, list=10%, signal=21%	
GSE17721_POLYIC_VS_CPG_16H_BMDC_UP	GSE17721_POLYIC_VS_CPG_16H_BMDC_UP		152	0.35687482	1.3494741	0.011450382	0.037920345	1.0	2333	tags=32%, list=17%, signal=37%	
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN		122	0.3699237	1.3490466	0.023166023	0.03808202	1.0	2010	tags=30%, list=14%, signal=35%	
GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_UP	GSE18804_SPLEEN_MACROPHAGE_VS_COLON_TUMORAL_MACROPHAGE_UP		149	0.36323482	1.348583	0.012765957	0.03825857	1.0	2244	tags=33%, list=16%, signal=39%	
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TREG_CD4_TCELL_DN	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_TREG_CD4_TCELL_DN		117	0.3751227	1.3483287	0.025179856	0.038336284	1.0	1574	tags=18%, list=11%, signal=20%	
GSE37605_NOD_VS_C57BL6_IRES_GFP_TREG_UP	GSE37605_NOD_VS_C57BL6_IRES_GFP_TREG_UP		107	0.3836015	1.3482442	0.020408163	0.038353413	1.0	1913	tags=26%, list=14%, signal=30%	
GSE36009_WT_VS_NLRP10_KO_DC_DN	GSE36009_WT_VS_NLRP10_KO_DC_DN		173	0.349515	1.3480694	0.012605042	0.03841068	1.0	1631	tags=21%, list=12%, signal=23%	
GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP	GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_UP		105	0.38229752	1.3477713	0.045454547	0.038517065	1.0	1132	tags=22%, list=8%, signal=24%	
GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP	GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_UP		155	0.35470843	1.3472046	0.031111112	0.038688064	1.0	1262	tags=19%, list=9%, signal=21%	
GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_UP	GSE12003_4D_VS_8D_CULTURE_BM_PROGENITOR_UP		146	0.36405098	1.3471442	0.011952192	0.038696736	1.0	1243	tags=18%, list=9%, signal=19%	
GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP	GSE24142_DN2_VS_DN3_THYMOCYTE_FETAL_UP		145	0.35795543	1.3468403	0.016460905	0.038802158	1.0	914	tags=16%, list=6%, signal=17%	
GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_DN	GSE20715_WT_VS_TLR4_KO_6H_OZONE_LUNG_DN		159	0.35801858	1.3467991	0.008547009	0.038787086	1.0	2208	tags=29%, list=16%, signal=34%	
GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN	GSE22919_RESTING_VS_IL2_IL12_IL15_STIM_NK_CELL_DN		181	0.34956947	1.346033	0.009615385	0.03910126	1.0	2031	tags=33%, list=14%, signal=38%	
GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_12H_VS_24H_F_TULARENSIS_LVS_NEUTROPHIL_DN		154	0.35475692	1.3459624	0.007662835	0.039105605	1.0	2284	tags=29%, list=16%, signal=35%	
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN	GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_1H_CD4_TCELL_DN		135	0.3593016	1.3456157	0.014134276	0.039220154	1.0	1010	tags=19%, list=7%, signal=20%	
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP	GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP		143	0.3571436	1.3455304	0.014134276	0.03922548	1.0	2876	tags=34%, list=20%, signal=43%	
GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_UP	GSE37301_HEMATOPOIETIC_STEM_CELL_VS_GRAN_MONO_PROGENITOR_UP		125	0.37235874	1.3447071	0.024822695	0.039572958	1.0	2099	tags=26%, list=15%, signal=30%	
GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP	GSE13306_LAMINA_PROPRIA_VS_SPLEEN_TREG_UP		153	0.35009876	1.3446279	0.015810277	0.03957822	1.0	2067	tags=25%, list=15%, signal=30%	
GSE29949_MICROGLIA_VS_DC_BRAIN_UP	GSE29949_MICROGLIA_VS_DC_BRAIN_UP		151	0.3552541	1.3437479	0.028985508	0.039931137	1.0	1291	tags=18%, list=9%, signal=19%	
GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN		164	0.35111827	1.3437006	0.003937008	0.03992381	1.0	1774	tags=26%, list=13%, signal=29%	
GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP	GSE17721_CTRL_VS_PAM3CSK4_12H_BMDC_UP		166	0.351892	1.3434447	0.023622047	0.040024746	1.0	1129	tags=20%, list=8%, signal=21%	
GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_DN	GSE16697_CD4_TCELL_VS_TFH_CD4_TCELL_DN		157	0.35642228	1.3428042	0.011583012	0.04030603	1.0	2249	tags=32%, list=16%, signal=37%	
GSE8515_IL1_VS_IL6_4H_STIM_MAC_UP	GSE8515_IL1_VS_IL6_4H_STIM_MAC_UP		145	0.35904127	1.342759	0.015686275	0.04029578	1.0	1584	tags=23%, list=11%, signal=26%	
GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_MLN_DC_VS_SPLEEN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		139	0.3661154	1.3425622	0.018450184	0.04035302	1.0	1356	tags=21%, list=10%, signal=23%	
GSE17721_LPS_VS_POLYIC_16H_BMDC_DN	GSE17721_LPS_VS_POLYIC_16H_BMDC_DN		158	0.3476025	1.342517	0.004132231	0.040350977	1.0	1898	tags=24%, list=13%, signal=27%	
GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN	GSE5589_WT_VS_IL6_KO_LPS_STIM_MACROPHAGE_45MIN_DN		141	0.3568499	1.3423276	0.017621145	0.040403873	1.0	1668	tags=23%, list=12%, signal=25%	
GSE6259_DEC205_POS_DC_VS_BCELL_DN	GSE6259_DEC205_POS_DC_VS_BCELL_DN		152	0.35540432	1.3421886	0.015810277	0.04044054	1.0	1250	tags=19%, list=9%, signal=21%	
GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP	GSE37534_UNTREATED_VS_GW1929_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP		136	0.3593215	1.3417819	0.022058824	0.040586174	1.0	1669	tags=23%, list=12%, signal=26%	
GSE13547_WT_VS_ZFX_KO_BCELL_UP	GSE13547_WT_VS_ZFX_KO_BCELL_UP		124	0.36571822	1.3417184	0.028	0.040578373	1.0	2086	tags=30%, list=15%, signal=35%	
GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN	GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN		151	0.35961252	1.3416728	0.010948905	0.04057343	1.0	1549	tags=26%, list=11%, signal=29%	
GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP	GSE2706_R848_VS_R848_AND_LPS_8H_STIM_DC_UP		104	0.37539765	1.3416084	0.024054984	0.040568437	1.0	1363	tags=23%, list=10%, signal=25%	
GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN	GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN		99	0.37562215	1.3415501	0.024691358	0.04057294	1.0	1658	tags=22%, list=12%, signal=25%	
GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN		133	0.36645415	1.3414752	0.015151516	0.04057617	1.0	1670	tags=22%, list=12%, signal=25%	
GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN	GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN		130	0.36722696	1.3412609	0.018796992	0.040662978	1.0	1258	tags=24%, list=9%, signal=26%	
GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_UP	GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_UP		167	0.34763363	1.340901	0.017167382	0.040792484	1.0	1435	tags=19%, list=10%, signal=20%	
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN	GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN		160	0.35331464	1.3403085	0.027888447	0.040999513	1.0	1264	tags=17%, list=9%, signal=18%	
GSE17721_0.5H_VS_4H_LPS_BMDC_DN	GSE17721_0.5H_VS_4H_LPS_BMDC_DN		138	0.35977656	1.3402611	0.014134276	0.040999617	1.0	1724	tags=20%, list=12%, signal=23%	
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP	GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP		126	0.36894184	1.3394421	0.014492754	0.041340474	1.0	1620	tags=23%, list=12%, signal=26%	
GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP	GSE1925_CTRL_VS_3H_IFNG_STIM_MACROPHAGE_UP		169	0.35361677	1.3393946	0.02016129	0.041333575	1.0	1303	tags=20%, list=9%, signal=22%	
GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP	GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP		137	0.36231756	1.3393936	0.033962265	0.041307706	1.0	1616	tags=21%, list=11%, signal=24%	
GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP		183	0.34386122	1.3386606	0.018867925	0.04160389	1.0	1229	tags=22%, list=9%, signal=24%	
GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP	GSE11961_MARGINAL_ZONE_BCELL_VS_PLASMA_CELL_DAY7_UP		147	0.35272858	1.3385663	0.004016064	0.04162011	1.0	1684	tags=22%, list=12%, signal=24%	
GSE22886_NAIVE_CD4_TCELL_VS_DC_DN	GSE22886_NAIVE_CD4_TCELL_VS_DC_DN		169	0.348367	1.3383454	0.018050542	0.04168921	1.0	1511	tags=23%, list=11%, signal=26%	
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP		92	0.38480118	1.3382313	0.04761905	0.041716326	1.0	2032	tags=17%, list=14%, signal=20%	
GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN	GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_DN		158	0.35416028	1.3373963	0.016460905	0.042058576	1.0	1307	tags=23%, list=9%, signal=25%	
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP		139	0.35479638	1.3371774	0.010869565	0.04213846	1.0	2586	tags=25%, list=18%, signal=31%	
GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_4H_BMDC_DN		164	0.3521483	1.3366967	0.011904762	0.042317286	1.0	1680	tags=23%, list=12%, signal=26%	
GSE25087_FETAL_VS_ADULT_TCONV_DN	GSE25087_FETAL_VS_ADULT_TCONV_DN		117	0.3668725	1.3365704	0.024390243	0.0423401	1.0	1958	tags=27%, list=14%, signal=32%	
GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP	GSE42021_TCONV_PLN_VS_CD24HI_TCONV_THYMUS_UP		143	0.35473403	1.3365602	0.021276595	0.0423178	1.0	1795	tags=23%, list=13%, signal=26%	
